2026-05-08 12:27:48 | INFO | api.services.crawler_service:run_scan:43 | [API] Scan started | run_id=run_20260508_122748 | url=https://pione.zentri.cloud/login
2026-05-08 12:27:49 | INFO | api.services.crawler_service:run_scan:57 | [API] Logging in | user=user01@pione.com
2026-05-08 12:27:49 | INFO | automation_framework.crawler.login_handler:login:71 | [login] Navigating to https://pione.zentri.cloud/login
2026-05-08 12:28:12 | INFO | automation_framework.crawler.crawler_engine:_scan_route:225 | Scanning route: https://pione.zentri.cloud/assets (menu: Assets)
2026-05-08 12:28:16 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:259 | Building UI intelligence for route: https://pione.zentri.cloud/assets
2026-05-08 12:28:17 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:349 | Detected 20 buttons on https://pione.zentri.cloud/assets
2026-05-08 12:28:17 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:349 | Detected 17 inputs on https://pione.zentri.cloud/assets
2026-05-08 12:28:17 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:349 | Detected 1 tables on https://pione.zentri.cloud/assets
2026-05-08 12:28:17 | INFO | automation_framework.crawler.crawler_engine:_scan_route:270 | Scan complete: https://pione.zentri.cloud/assets | 61 targets | 4.73s
2026-05-08 12:28:17 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:92 | Deep exploration depth=0: 61 candidate triggers
2026-05-08 12:28:17 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:133 | Deep exploration: state change detected after clicking '9+'
2026-05-08 12:28:17 | INFO | automation_framework.crawler.crawler_engine:on_state_change:369 | Deep exploration scanning sub-state of https://pione.zentri.cloud/assets: Assets > 9+
2026-05-08 12:28:17 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:259 | Building UI intelligence for route: https://pione.zentri.cloud/assets
2026-05-08 12:28:17 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:349 | Detected 20 buttons on https://pione.zentri.cloud/assets
2026-05-08 12:28:17 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:92 | Deep exploration depth=1: 63 candidate triggers
2026-05-08 12:28:17 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:133 | Deep exploration: state change detected after clicking 'Activity'
2026-05-08 12:28:17 | INFO | automation_framework.crawler.crawler_engine:on_state_change:369 | Deep exploration scanning sub-state of https://pione.zentri.cloud/assets: Assets > Activity
2026-05-08 12:28:17 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:259 | Building UI intelligence for route: https://pione.zentri.cloud/assets
2026-05-08 12:28:17 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:349 | Detected 20 buttons on https://pione.zentri.cloud/assets
2026-05-08 12:28:18 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:133 | Deep exploration: state change detected after clicking 'All Types'
2026-05-08 12:28:18 | INFO | automation_framework.crawler.crawler_engine:on_state_change:369 | Deep exploration scanning sub-state of https://pione.zentri.cloud/assets: Assets > All Types
2026-05-08 12:28:18 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:259 | Building UI intelligence for route: https://pione.zentri.cloud/assets
2026-05-08 12:28:18 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:92 | Deep exploration depth=1: 61 candidate triggers
2026-05-08 12:28:35 | INFO | automation_framework.crawler.crawler_engine:_visit_menu_item:164 | Visiting menu: AI & LLM Governance -> https://pione.zentri.cloud/ai-assets
2026-05-08 12:29:05 | WARNING | automation_framework.crawler.crawler_engine:_click_menu_item:210 | Click failed for menu 'AI & LLM Governance', will fall back to URL navigation
2026-05-08 12:29:05 | INFO | automation_framework.crawler.ui_wait_engine:wait_for_ui_stability:36 | Waiting for UI stability on page: https://pione.zentri.cloud/ai-assets
2026-05-08 12:29:07 | INFO | automation_framework.crawler.crawler_engine:_scan_route:225 | Scanning route: https://pione.zentri.cloud/ai-assets (menu: AI & LLM Governance)
2026-05-08 12:29:16 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:259 | Building UI intelligence for route: https://pione.zentri.cloud/ai-assets
2026-05-08 12:29:16 | INFO | automation_framework.crawler.crawler_engine:_scan_route:240 | Empty scan on https://pione.zentri.cloud/ai-assets, retrying after domcontentloaded
2026-05-08 12:29:16 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:259 | Building UI intelligence for route: https://pione.zentri.cloud/ai-assets
2026-05-08 12:29:17 | WARNING | automation_framework.crawler.crawler_engine:_scan_route:252 | low confidence scan: no automation targets detected on https://pione.zentri.cloud/ai-assets
2026-05-08 12:29:17 | INFO | automation_framework.crawler.crawler_engine:_scan_route:270 | Scan complete: https://pione.zentri.cloud/ai-assets | 0 targets | 9.75s
2026-05-08 12:29:17 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:92 | Deep exploration depth=0: 2 candidate triggers
2026-05-08 12:29:17 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:133 | Deep exploration: state change detected after clicking '9+'
2026-05-08 12:29:17 | INFO | automation_framework.crawler.crawler_engine:on_state_change:369 | Deep exploration scanning sub-state of https://pione.zentri.cloud/ai-assets: AI & LLM Governance > 9+
2026-05-08 12:29:17 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:259 | Building UI intelligence for route: https://pione.zentri.cloud/ai-assets
2026-05-08 12:29:17 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:92 | Deep exploration depth=1: 4 candidate triggers
2026-05-08 12:29:17 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:133 | Deep exploration: state change detected after clicking 'Activity'
2026-05-08 12:29:17 | INFO | automation_framework.crawler.crawler_engine:on_state_change:369 | Deep exploration scanning sub-state of https://pione.zentri.cloud/ai-assets: AI & LLM Governance > Activity
2026-05-08 12:29:17 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:259 | Building UI intelligence for route: https://pione.zentri.cloud/ai-assets
2026-05-08 12:29:17 | INFO | automation_framework.crawler.crawler_engine:_visit_menu_item:164 | Visiting menu: IT Governance -> https://pione.zentri.cloud/it-governance
2026-05-08 12:29:17 | INFO | automation_framework.crawler.ui_wait_engine:wait_for_ui_stability:36 | Waiting for UI stability on page: https://pione.zentri.cloud/it-governance
2026-05-08 12:29:19 | WARNING | automation_framework.crawler.ui_wait_engine:_wait_for_loaders_to_disappear:57 | Loader timeout during UI stabilization
2026-05-08 12:29:19 | INFO | automation_framework.crawler.crawler_engine:_scan_route:225 | Scanning route: https://pione.zentri.cloud/it-governance (menu: IT Governance)
2026-05-08 12:29:29 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:259 | Building UI intelligence for route: https://pione.zentri.cloud/it-governance
2026-05-08 12:29:29 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:349 | Detected 2 buttons on https://pione.zentri.cloud/it-governance
2026-05-08 12:29:29 | INFO | automation_framework.crawler.crawler_engine:_scan_route:270 | Scan complete: https://pione.zentri.cloud/it-governance | 2 targets | 9.59s
2026-05-08 12:29:29 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:92 | Deep exploration depth=0: 2 candidate triggers
2026-05-08 12:29:29 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:133 | Deep exploration: state change detected after clicking '9+'
2026-05-08 12:29:29 | INFO | automation_framework.crawler.crawler_engine:on_state_change:369 | Deep exploration scanning sub-state of https://pione.zentri.cloud/it-governance: IT Governance > 9+
2026-05-08 12:29:29 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:259 | Building UI intelligence for route: https://pione.zentri.cloud/it-governance
2026-05-08 12:29:29 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:92 | Deep exploration depth=1: 4 candidate triggers
2026-05-08 12:29:29 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:133 | Deep exploration: state change detected after clicking 'Activity'
2026-05-08 12:29:29 | INFO | automation_framework.crawler.crawler_engine:on_state_change:369 | Deep exploration scanning sub-state of https://pione.zentri.cloud/it-governance: IT Governance > Activity
2026-05-08 12:29:29 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:259 | Building UI intelligence for route: https://pione.zentri.cloud/it-governance
2026-05-08 12:29:29 | INFO | automation_framework.crawler.crawler_engine:_visit_menu_item:164 | Visiting menu: Tickets -> https://pione.zentri.cloud/tickets
2026-05-08 12:29:29 | INFO | automation_framework.crawler.ui_wait_engine:wait_for_ui_stability:36 | Waiting for UI stability on page: https://pione.zentri.cloud/tickets
2026-05-08 12:29:30 | INFO | automation_framework.crawler.crawler_engine:_scan_route:225 | Scanning route: https://pione.zentri.cloud/tickets (menu: Tickets)
2026-05-08 12:29:37 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:259 | Building UI intelligence for route: https://pione.zentri.cloud/tickets
2026-05-08 12:29:37 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:349 | Detected 1 inputs on https://pione.zentri.cloud/tickets
2026-05-08 12:29:37 | INFO | automation_framework.crawler.crawler_engine:_scan_route:270 | Scan complete: https://pione.zentri.cloud/tickets | 1 targets | 7.16s
2026-05-08 12:29:37 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:92 | Deep exploration depth=0: 27 candidate triggers
2026-05-08 12:29:37 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:133 | Deep exploration: state change detected after clicking '9+'
2026-05-08 12:29:37 | INFO | automation_framework.crawler.crawler_engine:on_state_change:369 | Deep exploration scanning sub-state of https://pione.zentri.cloud/tickets: Tickets > 9+
2026-05-08 12:29:37 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:259 | Building UI intelligence for route: https://pione.zentri.cloud/tickets
2026-05-08 12:29:37 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:92 | Deep exploration depth=1: 29 candidate triggers
2026-05-08 12:29:37 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:133 | Deep exploration: state change detected after clicking 'Activity'
2026-05-08 12:29:37 | INFO | automation_framework.crawler.crawler_engine:on_state_change:369 | Deep exploration scanning sub-state of https://pione.zentri.cloud/tickets: Tickets > Activity
2026-05-08 12:29:37 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:259 | Building UI intelligence for route: https://pione.zentri.cloud/tickets
2026-05-08 12:29:37 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:133 | Deep exploration: state change detected after clicking 'All Status'
2026-05-08 12:29:37 | INFO | automation_framework.crawler.crawler_engine:on_state_change:369 | Deep exploration scanning sub-state of https://pione.zentri.cloud/tickets: Tickets > All Status
2026-05-08 12:29:37 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:259 | Building UI intelligence for route: https://pione.zentri.cloud/tickets
2026-05-08 12:29:38 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:92 | Deep exploration depth=1: 27 candidate triggers
2026-05-08 12:29:42 | INFO | automation_framework.crawler.crawler_engine:_visit_menu_item:164 | Visiting menu: ZentriPulse -> https://pione.zentri.cloud/zentri-pulse
2026-05-08 12:30:12 | WARNING | automation_framework.crawler.crawler_engine:_click_menu_item:210 | Click failed for menu 'ZentriPulse', will fall back to URL navigation
2026-05-08 12:30:12 | INFO | automation_framework.crawler.ui_wait_engine:wait_for_ui_stability:36 | Waiting for UI stability on page: https://pione.zentri.cloud/zentri-pulse
2026-05-08 12:30:13 | INFO | automation_framework.crawler.crawler_engine:_scan_route:225 | Scanning route: https://pione.zentri.cloud/zentri-pulse (menu: ZentriPulse)
2026-05-08 12:30:20 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:259 | Building UI intelligence for route: https://pione.zentri.cloud/zentri-pulse
2026-05-08 12:30:21 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:349 | Detected 1 inputs on https://pione.zentri.cloud/zentri-pulse
2026-05-08 12:30:21 | INFO | automation_framework.crawler.crawler_engine:_scan_route:270 | Scan complete: https://pione.zentri.cloud/zentri-pulse | 5 targets | 7.16s
2026-05-08 12:30:21 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:92 | Deep exploration depth=0: 7 candidate triggers
2026-05-08 12:30:21 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:133 | Deep exploration: state change detected after clicking '9+'
2026-05-08 12:30:21 | INFO | automation_framework.crawler.crawler_engine:on_state_change:369 | Deep exploration scanning sub-state of https://pione.zentri.cloud/zentri-pulse: ZentriPulse > 9+
2026-05-08 12:30:21 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:259 | Building UI intelligence for route: https://pione.zentri.cloud/zentri-pulse
2026-05-08 12:30:21 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:92 | Deep exploration depth=1: 9 candidate triggers
2026-05-08 12:30:21 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:133 | Deep exploration: state change detected after clicking 'Activity'
2026-05-08 12:30:21 | INFO | automation_framework.crawler.crawler_engine:on_state_change:369 | Deep exploration scanning sub-state of https://pione.zentri.cloud/zentri-pulse: ZentriPulse > Activity
2026-05-08 12:30:21 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:259 | Building UI intelligence for route: https://pione.zentri.cloud/zentri-pulse
2026-05-08 12:30:21 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:133 | Deep exploration: state change detected after clicking 'Analysis Runs'
2026-05-08 12:30:21 | INFO | automation_framework.crawler.crawler_engine:on_state_change:369 | Deep exploration scanning sub-state of https://pione.zentri.cloud/zentri-pulse: ZentriPulse > Analysis Runs
2026-05-08 12:30:21 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:259 | Building UI intelligence for route: https://pione.zentri.cloud/zentri-pulse
2026-05-08 12:30:21 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:92 | Deep exploration depth=1: 5 candidate triggers
2026-05-08 12:30:21 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:133 | Deep exploration: state change detected after clicking 'Budget'
2026-05-08 12:30:21 | INFO | automation_framework.crawler.crawler_engine:on_state_change:369 | Deep exploration scanning sub-state of https://pione.zentri.cloud/zentri-pulse: ZentriPulse > Budget
2026-05-08 12:30:21 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:259 | Building UI intelligence for route: https://pione.zentri.cloud/zentri-pulse
2026-05-08 12:30:22 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:92 | Deep exploration depth=1: 5 candidate triggers
2026-05-08 12:30:22 | INFO | automation_framework.crawler.crawler_engine:_visit_menu_item:164 | Visiting menu: Vendors -> https://pione.zentri.cloud/vendors
2026-05-08 12:30:22 | INFO | automation_framework.crawler.ui_wait_engine:wait_for_ui_stability:36 | Waiting for UI stability on page: https://pione.zentri.cloud/vendors
2026-05-08 12:30:22 | INFO | automation_framework.crawler.crawler_engine:_scan_route:225 | Scanning route: https://pione.zentri.cloud/vendors (menu: Vendors)
2026-05-08 12:30:29 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:259 | Building UI intelligence for route: https://pione.zentri.cloud/vendors
2026-05-08 12:30:29 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:349 | Detected 1 inputs on https://pione.zentri.cloud/vendors
2026-05-08 12:30:29 | INFO | automation_framework.crawler.crawler_engine:_scan_route:270 | Scan complete: https://pione.zentri.cloud/vendors | 1 targets | 7.16s
2026-05-08 12:30:29 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:92 | Deep exploration depth=0: 18 candidate triggers
2026-05-08 12:30:29 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:133 | Deep exploration: state change detected after clicking '9+'
2026-05-08 12:30:29 | INFO | automation_framework.crawler.crawler_engine:on_state_change:369 | Deep exploration scanning sub-state of https://pione.zentri.cloud/vendors: Vendors > 9+
2026-05-08 12:30:29 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:259 | Building UI intelligence for route: https://pione.zentri.cloud/vendors
2026-05-08 12:30:30 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:92 | Deep exploration depth=1: 20 candidate triggers
2026-05-08 12:30:30 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:133 | Deep exploration: state change detected after clicking 'Activity'
2026-05-08 12:30:30 | INFO | automation_framework.crawler.crawler_engine:on_state_change:369 | Deep exploration scanning sub-state of https://pione.zentri.cloud/vendors: Vendors > Activity
2026-05-08 12:30:30 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:259 | Building UI intelligence for route: https://pione.zentri.cloud/vendors
2026-05-08 12:30:30 | INFO | automation_framework.crawler.crawler_engine:_visit_menu_item:164 | Visiting menu: Settings -> https://pione.zentri.cloud/settings
2026-05-08 12:30:30 | INFO | automation_framework.crawler.ui_wait_engine:wait_for_ui_stability:36 | Waiting for UI stability on page: https://pione.zentri.cloud/settings
2026-05-08 12:30:31 | INFO | automation_framework.crawler.crawler_engine:_scan_route:225 | Scanning route: https://pione.zentri.cloud/settings (menu: Settings)
2026-05-08 12:30:38 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:259 | Building UI intelligence for route: https://pione.zentri.cloud/settings
2026-05-08 12:30:38 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:349 | Detected 1 buttons on https://pione.zentri.cloud/settings
2026-05-08 12:30:38 | INFO | automation_framework.crawler.crawler_engine:_scan_route:270 | Scan complete: https://pione.zentri.cloud/settings | 12 targets | 7.14s
2026-05-08 12:30:38 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:92 | Deep exploration depth=0: 12 candidate triggers
2026-05-08 12:30:38 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:133 | Deep exploration: state change detected after clicking '9+'
2026-05-08 12:30:38 | INFO | automation_framework.crawler.crawler_engine:on_state_change:369 | Deep exploration scanning sub-state of https://pione.zentri.cloud/settings: Settings > 9+
2026-05-08 12:30:38 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:259 | Building UI intelligence for route: https://pione.zentri.cloud/settings
2026-05-08 12:30:38 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:92 | Deep exploration depth=1: 14 candidate triggers
2026-05-08 12:30:38 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:133 | Deep exploration: state change detected after clicking 'Activity'
2026-05-08 12:30:38 | INFO | automation_framework.crawler.crawler_engine:on_state_change:369 | Deep exploration scanning sub-state of https://pione.zentri.cloud/settings: Settings > Activity
2026-05-08 12:30:38 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:259 | Building UI intelligence for route: https://pione.zentri.cloud/settings
2026-05-08 12:30:39 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:133 | Deep exploration: state change detected after clicking 'Organization'
2026-05-08 12:30:39 | INFO | automation_framework.crawler.crawler_engine:on_state_change:369 | Deep exploration scanning sub-state of https://pione.zentri.cloud/settings: Settings > Organization
2026-05-08 12:30:39 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:259 | Building UI intelligence for route: https://pione.zentri.cloud/settings
2026-05-08 12:30:39 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:349 | Detected 1 buttons on https://pione.zentri.cloud/settings
2026-05-08 12:30:39 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:349 | Detected 2 filters on https://pione.zentri.cloud/settings
2026-05-08 12:30:39 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:92 | Deep exploration depth=1: 14 candidate triggers
2026-05-08 12:30:39 | INFO | automation_framework.crawler.hidden_navigation_explorer:_explore_recursive:133 | Deep exploration: state change detected after clicking 'UTC'
2026-05-08 12:30:39 | INFO | automation_framework.crawler.crawler_engine:on_state_change:369 | Deep exploration scanning sub-state of https://pione.zentri.cloud/settings: Settings > UTC
2026-05-08 12:30:39 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:259 | Building UI intelligence for route: https://pione.zentri.cloud/settings
2026-05-08 12:30:48 | ERROR | api.routers.scan:scan:74 | [API] Scan timed out for https://pione.zentri.cloud/login
2026-05-08 12:30:57 | INFO | automation_framework.crawler.crawler_engine:_visit_menu_item:164 | Visiting menu: Terms and Conditions -> https://pione.zentri.cloud/terms
2026-05-08 12:31:27 | WARNING | automation_framework.crawler.crawler_engine:_click_menu_item:210 | Click failed for menu 'Terms and Conditions', will fall back to URL navigation
2026-05-08 12:31:28 | INFO | automation_framework.crawler.ui_wait_engine:wait_for_ui_stability:36 | Waiting for UI stability on page: https://pione.zentri.cloud/terms
2026-05-08 12:31:28 | INFO | automation_framework.crawler.crawler_engine:_scan_route:225 | Scanning route: https://pione.zentri.cloud/terms (menu: Terms and Conditions)
2026-05-08 12:31:38 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:259 | Building UI intelligence for route: https://pione.zentri.cloud/terms
2026-05-08 12:31:38 | INFO | automation_framework.crawler.crawler_engine:_scan_route:240 | Empty scan on https://pione.zentri.cloud/terms, retrying after domcontentloaded
2026-05-08 12:31:38 | INFO | automation_framework.engine.ui_intelligence_engine:build_ui_intelligence:259 | Building UI intelligence for route: https://pione.zentri.cloud/terms
2026-05-08 12:31:38 | WARNING | automation_framework.crawler.crawler_engine:_scan_route:252 | low confidence scan: no automation targets detected on https://pione.zentri.cloud/terms
2026-05-08 12:31:38 | INFO | automation_framework.crawler.crawler_engine:_scan_route:270 | Scan complete: https://pione.zentri.cloud/terms | 0 targets | 9.73s
2026-05-08 12:31:38 | INFO | api.services.crawler_service:run_scan:111 | [API] Scan completed successfully
2026-05-08 12:31:38 | INFO | api.services.crawler_service:run_scan:112 | [API] Total routes scanned: 9
2026-05-08 12:31:38 | INFO | api.services.crawler_service:run_scan:113 | [API] Duration: 229.94s
